BGRI2021,N_INDIVIDUOS,supply_departures,dep_per_1000_pop,pop_per_departure,underservice_score
06033800203,75.0,181.0,2413.3333333333335,0.4143646408839779,0.41208791208791207
06031802906,147.0,356.0,2421.7687074829932,0.41292134831460675,0.4117647058823529
06031802905,140.0,339.0,2421.428571428571,0.41297935103244837,0.4117647058823529
06033600606,21.0,50.0,2380.9523809523807,0.42,0.4117647058823529
06032900215,30.0,72.0,2400.0,0.4166666666666667,0.410958904109589
06031200425,62.0,150.0,2419.3548387096776,0.41333333333333333,0.4105960264900662
06031200108,25.0,60.0,2400.0,0.4166666666666667,0.4098360655737705
06033300409,63.0,153.0,2428.5714285714284,0.4117647058823529,0.4090909090909091
06033600903,287.0,712.0,2480.836236933798,0.40308988764044945,0.40252454417952316
06033801202,90.0,223.0,2477.777777777778,0.40358744394618834,0.4017857142857143
06033500602,251.0,624.0,2486.0557768924305,0.40224358974358976,0.4016
06033900327,51.0,126.0,2470.5882352941176,0.40476190476190477,0.4015748031496063
06031804006,175.0,435.0,2485.714285714286,0.40229885057471265,0.4013761467889908
06033501411,99.0,247.0,2494.9494949494947,0.4008097165991903,0.39919354838709675
06033200124,64.0,160.0,2500.0,0.4,0.39751552795031053
06033900319,56.0,140.0,2500.0,0.4,0.3971631205673759
06032900212,25.0,62.0,2480.0,0.4032258064516129,0.3968253968253968
06033200131,40.0,100.0,2500.0,0.4,0.39603960396039606
06031801203,268.0,680.0,2537.313432835821,0.3941176470588235,0.3935389133627019
06033900230,24.0,60.0,2500.0,0.4,0.39344262295081966
06034100317,68.0,172.0,2529.4117647058824,0.3953488372093023,0.3930635838150289
06033300202,16.0,40.0,2500.0,0.4,0.3902439024390244
06033801320,69.0,176.0,2550.724637681159,0.39204545454545453,0.3898305084745763
06034000307,61.0,156.0,2557.377049180328,0.391025641025641,0.3885350318471338
06034100211,33.0,84.0,2545.4545454545455,0.39285714285714285,0.38823529411764707
06033300232,88.0,228.0,2590.909090909091,0.38596491228070173,0.38427947598253276
06031803903,333.0,866.0,2600.6006006006005,0.384526558891455,0.38408304498269896
06031804206,301.0,783.0,2601.328903654485,0.384418901660281,0.38392857142857145
06033800802,36.0,94.0,2611.1111111111113,0.3829787234042553,0.37894736842105264
06033800805,95.0,250.0,2631.5789473684213,0.38,0.3784860557768924
06033501102,112.0,296.0,2642.8571428571427,0.3783783783783784,0.3771043771043771
06033900237,23.0,60.0,2608.695652173913,0.38333333333333336,0.3770491803278688
06033800303,266.0,706.0,2654.135338345865,0.37677053824362605,0.37623762376237624
06031800607,41.0,108.0,2634.146341463415,0.37962962962962965,0.3761467889908257
06033600508,125.0,333.0,2664.0,0.37537537537537535,0.37425149700598803
06033801005,119.0,318.0,2672.268907563025,0.3742138364779874,0.3730407523510972
06033501418,57.0,152.0,2666.6666666666665,0.375,0.37254901960784315
06033501718,97.0,260.0,2680.4123711340203,0.3730769230769231,0.3716475095785441
06031803802,275.0,741.0,2694.5454545454545,0.37112010796221323,0.3706199460916442
06033500501,411.0,1108.0,2695.8637469586374,0.37093862815884476,0.37060414788097384
06031200125,30.0,80.0,2666.6666666666665,0.375,0.37037037037037035
06034100209,30.0,80.0,2666.6666666666665,0.375,0.37037037037037035
06030100120,47.0,126.0,2680.851063829787,0.373015873015873,0.3700787401574803
06031801604,372.0,1009.0,2712.3655913978496,0.3686818632309217,0.3683168316831683
06033501104,125.0,339.0,2712.0,0.3687315634218289,0.36764705882352944
06031803901,309.0,843.0,2728.1553398058254,0.3665480427046263,0.36611374407582936
06032900228,30.0,81.0,2700.0,0.37037037037037035,0.36585365853658536
06033600505,94.0,256.0,2723.404255319149,0.3671875,0.3657587548638132
06033300221,75.0,205.0,2733.3333333333335,0.36585365853658536,0.3640776699029126
06033300320,68.0,186.0,2735.294117647059,0.3655913978494624,0.36363636363636365
06033800601,189.0,522.0,2761.904761904762,0.3620689655172414,0.361376673040153
06033300228,74.0,204.0,2756.7567567567567,0.3627450980392157,0.36097560975609755
06034100314,71.0,196.0,2760.56338028169,0.3622448979591837,0.3604060913705584
06034000119,80.0,221.0,2762.5,0.36199095022624433,0.36036036036036034
06031803306,254.0,704.0,2771.6535433070867,0.36079545454545453,0.36028368794326243
06034000322,85.0,236.0,2776.470588235294,0.3601694915254237,0.35864978902953587
06033200113,36.0,100.0,2777.777777777778,0.36,0.3564356435643564
06033600702,329.0,925.0,2811.550151975684,0.35567567567567565,0.35529157667386607
06031200424,66.0,185.0,2803.030303030303,0.3567567567567568,0.3548387096774194
06033300212,28.0,78.0,2785.714285714286,0.358974358974359,0.35443037974683544
06031803801,262.0,741.0,2828.2442748091607,0.3535762483130904,0.353099730458221
06034100206,30.0,84.0,2800.0,0.35714285714285715,0.35294117647058826
06030100216,6.0,16.0,2666.6666666666665,0.375,0.35294117647058826
06031803804,298.0,845.0,2835.570469798658,0.3526627218934911,0.35224586288416077
06033501412,94.0,267.0,2840.425531914894,0.352059925093633,0.35074626865671643
06033500701,189.0,538.0,2846.5608465608466,0.3513011152416357,0.35064935064935066
06031801803,191.0,544.0,2848.1675392670154,0.35110294117647056,0.3504587155963303
06032900210,22.0,62.0,2818.1818181818185,0.3548387096774194,0.3492063492063492
06033300210,23.0,65.0,2826.0869565217395,0.35384615384615387,0.3484848484848485
06031802507,39.0,111.0,2846.153846153846,0.35135135135135137,0.3482142857142857
06031200111,28.0,80.0,2857.1428571428573,0.35,0.345679012345679
06034000309,47.0,135.0,2872.340425531915,0.34814814814814815,0.34558823529411764
06034000314,47.0,135.0,2872.340425531915,0.34814814814814815,0.34558823529411764
06034000123,50.0,144.0,2880.0,0.3472222222222222,0.3448275862068966
06032900214,30.0,86.0,2866.6666666666665,0.3488372093023256,0.3448275862068966
06033300102,33.0,95.0,2878.787878787879,0.3473684210526316,0.34375
06033300309,82.0,239.0,2914.6341463414633,0.34309623430962344,0.3416666666666667
06031804004,261.0,763.0,2923.3716475095785,0.3420707732634338,0.3416230366492147
06033800403,192.0,562.0,2927.0833333333335,0.3416370106761566,0.3410301953818828
06033601005,274.0,808.0,2948.905109489051,0.33910891089108913,0.33868974042027195
06033300408,23.0,67.0,2913.0434782608695,0.34328358208955223,0.3382352941176471
06033300111,48.0,141.0,2937.5,0.3404255319148936,0.3380281690140845
06033501518,26.0,76.0,2923.076923076923,0.34210526315789475,0.33766233766233766
06033801315,110.0,327.0,2972.7272727272725,0.3363914373088685,0.3353658536585366
06033500603,212.0,634.0,2990.566037735849,0.334384858044164,0.33385826771653543
06031200207,16.0,47.0,2937.5,0.3404255319148936,0.3333333333333333
06033900107,77.0,231.0,3000.0,0.3333333333333333,0.33189655172413796
06031801804,187.0,565.0,3021.390374331551,0.3309734513274336,0.3303886925795053
06033801108,203.0,615.0,3029.5566502463057,0.3300813008130081,0.32954545454545453
06033900205,28.0,84.0,3000.0,0.3333333333333333,0.32941176470588235
06033501002,414.0,1256.0,3033.816425120773,0.32961783439490444,0.32935560859188545
06032900206,22.0,66.0,3000.0,0.3333333333333333,0.3283582089552239
06032900227,22.0,66.0,3000.0,0.3333333333333333,0.3283582089552239
06034100221,60.0,182.0,3033.333333333333,0.32967032967032966,0.32786885245901637
06031200107,20.0,60.0,3000.0,0.3333333333333333,0.32786885245901637
06030100123,36.0,109.0,3027.777777777778,0.3302752293577982,0.32727272727272727
06033300318,53.0,161.0,3037.735849056604,0.32919254658385094,0.3271604938271605
06031801703,262.0,801.0,3057.2519083969464,0.32709113607990015,0.3266832917705736
06031802604,49.0,149.0,3040.8163265306125,0.3288590604026846,0.32666666666666666
06033600610,201.0,615.0,3059.7014925373137,0.32682926829268294,0.3262987012987013
06033900330,51.0,156.0,3058.8235294117644,0.3269230769230769,0.3248407643312102
06031804406,118.0,363.0,3076.271186440678,0.325068870523416,0.3241758241758242
06033300417,82.0,252.0,3073.170731707317,0.3253968253968254,0.3241106719367589
06033801409,93.0,287.0,3086.021505376344,0.3240418118466899,0.3229166666666667
06033200106,39.0,120.0,3076.923076923077,0.325,0.32231404958677684
06031200110,26.0,80.0,3076.923076923077,0.325,0.32098765432098764
06033600604,83.0,258.0,3108.4337349397592,0.32170542635658916,0.3204633204633205
06033600209,49.0,152.0,3102.0408163265306,0.3223684210526316,0.3202614379084967
06033501506,118.0,368.0,3118.64406779661,0.32065217391304346,0.31978319783197834
06031800201,406.0,1272.0,3133.0049261083745,0.3191823899371069,0.31893165750196384
06033500601,189.0,592.0,3132.275132275132,0.31925675675675674,0.31871838111298484
06031802801,217.0,680.0,3133.6405529953918,0.3191176470588235,0.3186490455212922
06033900120,7.0,21.0,3000.0,0.3333333333333333,0.3181818181818182
06031802512,55.0,172.0,3127.2727272727275,0.31976744186046513,0.3179190751445087
06031802108,149.0,468.0,3140.939597315436,0.31837606837606836,0.31769722814498935
06031800902,537.0,1691.0,3148.975791433892,0.3175635718509758,0.3173758865248227
06033801318,71.0,223.0,3140.845070422535,0.3183856502242152,0.3169642857142857
06033900128,43.0,136.0,3162.7906976744184,0.3161764705882353,0.31386861313868614
06031802201,114.0,363.0,3184.2105263157896,0.3140495867768595,0.3131868131868132
06033300415,61.0,194.0,3180.327868852459,0.31443298969072164,0.3128205128205128
06033501404,33.0,105.0,3181.8181818181815,0.3142857142857143,0.3113207547169811
06033600208,56.0,180.0,3214.285714285714,0.3111111111111111,0.30939226519337015
06034000323,68.0,220.0,3235.294117647059,0.3090909090909091,0.3076923076923077
06034000321,28.0,90.0,3214.285714285714,0.3111111111111111,0.3076923076923077
06032900132,28.0,90.0,3214.285714285714,0.3111111111111111,0.3076923076923077
06033800703,8.0,25.0,3125.0,0.32,0.3076923076923077
06031200116,71.0,230.0,3239.43661971831,0.30869565217391304,0.30735930735930733
06033801317,98.0,318.0,3244.8979591836733,0.3081761006289308,0.3072100313479624
06034100112,31.0,100.0,3225.806451612903,0.31,0.3069306930693069
06031801902,430.0,1400.0,3255.813953488372,0.30714285714285716,0.30692362598144185
06031800805,435.0,1418.0,3259.770114942529,0.3067700987306065,0.30655391120507397
06031200419,57.0,185.0,3245.614035087719,0.3081081081081081,0.3064516129032258
06031100117,59.0,192.0,3254.2372881355936,0.3072916666666667,0.30569948186528495
06033500705,142.0,464.0,3267.605633802817,0.30603448275862066,0.3053763440860215
06033800304,195.0,638.0,3271.7948717948716,0.3056426332288401,0.3051643192488263
06033900112,86.0,281.0,3267.4418604651164,0.30604982206405695,0.3049645390070922
06031200426,49.0,160.0,3265.3061224489797,0.30625,0.30434782608695654
06032900121,45.0,147.0,3266.6666666666665,0.30612244897959184,0.30405405405405406
06030100222,10.0,32.0,3200.0,0.3125,0.30303030303030304
06033900332,19.0,62.0,3263.157894736842,0.3064516129032258,0.30158730158730157
06034000304,54.0,180.0,3333.3333333333335,0.3,0.2983425414364641
06033501403,17.0,56.0,3294.1176470588234,0.30357142857142855,0.2982456140350877
06034100202,48.0,160.0,3333.3333333333335,0.3,0.2981366459627329
06033900104,110.0,368.0,3345.454545454545,0.29891304347826086,0.2981029810298103
06033800915,93.0,311.0,3344.0860215053763,0.2990353697749196,0.2980769230769231
06032900209,24.0,80.0,3333.3333333333335,0.3,0.2962962962962963
06033600509,95.0,320.0,3368.4210526315787,0.296875,0.29595015576323985
06031100114,36.0,121.0,3361.1111111111113,0.2975206611570248,0.29508196721311475
06031800202,299.0,1013.0,3387.959866220736,0.29516288252714706,0.2948717948717949
06033501703,74.0,250.0,3378.3783783783783,0.296,0.2948207171314741
06034000120,56.0,189.0,3375.0,0.2962962962962963,0.29473684210526313
06031800501,286.0,971.0,3395.104895104895,0.2945417095777549,0.294238683127572
06033300233,45.0,152.0,3377.777777777778,0.29605263157894735,0.29411764705882354
06033900105,25.0,84.0,3360.0,0.2976190476190476,0.29411764705882354
06033900323,61.0,207.0,3393.4426229508194,0.2946859903381642,0.2932692307692308
06033400802,1000.0,3422.0,3422.0,0.29222676797194624,0.29214139643587494
06033600607,87.0,297.0,3413.793103448276,0.29292929292929293,0.29194630872483224
06031802002,301.0,1034.0,3435.215946843854,0.2911025145067698,0.29082125603864734
06033801319,74.0,254.0,3432.4324324324325,0.29133858267716534,0.2901960784313726
06033600806,77.0,265.0,3441.5584415584417,0.29056603773584905,0.2894736842105263
06031200302,98.0,338.0,3448.979591836735,0.28994082840236685,0.2890855457227139
06032900234,25.0,86.0,3440.0,0.29069767441860467,0.28735632183908044
06033600215,33.0,114.0,3454.5454545454545,0.2894736842105263,0.28695652173913044
06033800908,126.0,439.0,3484.126984126984,0.2870159453302961,0.2863636363636364
06033501417,28.0,97.0,3464.285714285714,0.28865979381443296,0.2857142857142857
06033501505,14.0,48.0,3428.5714285714284,0.2916666666666667,0.2857142857142857
06031200409,2.0,6.0,3000.0,0.3333333333333333,0.2857142857142857
06033600217,49.0,171.0,3489.795918367347,0.28654970760233917,0.28488372093023256
06031801106,275.0,965.0,3509.0909090909095,0.2849740932642487,0.28467908902691513
06033900103,28.0,98.0,3500.0,0.2857142857142857,0.2828282828282828
06033401006,140.0,495.0,3535.714285714286,0.2828282828282828,0.28225806451612906
06031803207,256.0,907.0,3542.96875,0.2822491730981257,0.28193832599118945
06033800812,49.0,173.0,3530.6122448979595,0.2832369942196532,0.28160919540229884
06031802710,93.0,331.0,3559.1397849462364,0.2809667673716012,0.28012048192771083
06033501702,82.0,292.0,3560.9756097560976,0.2808219178082192,0.27986348122866894
06033900233,17.0,60.0,3529.4117647058824,0.2833333333333333,0.2786885245901639
06033501514,63.0,226.0,3587.3015873015875,0.27876106194690264,0.2775330396475771
06033501001,320.0,1153.0,3603.125,0.2775368603642671,0.2772963604852686
06034000102,46.0,165.0,3586.9565217391305,0.2787878787878788,0.27710843373493976
06034100111,123.0,443.0,3601.6260162601625,0.27765237020316025,0.27702702702702703
06031803102,443.0,1600.0,3611.7381489841987,0.276875,0.2767020612117427
06031801002,243.0,883.0,3633.7448559670784,0.27519818799546997,0.2748868778280543
06031200212,32.0,116.0,3625.0,0.27586206896551724,0.27350427350427353
06033800108,36.0,131.0,3638.8888888888887,0.2748091603053435,0.2727272727272727
06033300211,3.0,10.0,3333.3333333333335,0.3,0.2727272727272727
06033501603,240.0,884.0,3683.333333333333,0.27149321266968324,0.2711864406779661
06032900218,17.0,62.0,3647.0588235294117,0.27419354838709675,0.2698412698412698
06031802110,61.0,226.0,3704.9180327868853,0.26991150442477874,0.2687224669603524
06034100313,54.0,200.0,3703.703703703704,0.27,0.26865671641791045
06033501710,26.0,96.0,3692.3076923076924,0.2708333333333333,0.26804123711340205
06034000316,54.0,202.0,3740.740740740741,0.26732673267326734,0.2660098522167488
06033300108,41.0,154.0,3756.0975609756097,0.2662337662337662,0.2645161290322581
06033800914,55.0,207.0,3763.6363636363635,0.26570048309178745,0.2644230769230769
06031800604,127.0,480.0,3779.527559055118,0.26458333333333334,0.26403326403326405
06033900125,35.0,132.0,3771.4285714285716,0.26515151515151514,0.2631578947368421
06034000103,27.0,102.0,3777.777777777778,0.2647058823529412,0.2621359223300971
06031802508,88.0,335.0,3806.8181818181815,0.2626865671641791,0.2619047619047619
06033800806,98.0,374.0,3816.326530612245,0.2620320855614973,0.2613333333333333
06033501304,319.0,1227.0,3846.394984326019,0.25998370008149957,0.25977198697068404
06034000113,56.0,215.0,3839.285714285714,0.26046511627906976,0.25925925925925924
06033600501,28.0,107.0,3821.4285714285716,0.2616822429906542,0.25925925925925924
06033501517,22.0,84.0,3818.1818181818185,0.2619047619047619,0.25882352941176473
06034000328,31.0,119.0,3838.709677419355,0.2605042016806723,0.25833333333333336
06034000117,64.0,247.0,3859.375,0.2591093117408907,0.25806451612903225
06031802518,9.0,34.0,3777.777777777778,0.2647058823529412,0.2571428571428571
06031803301,353.0,1373.0,3889.518413597734,0.25710123816460306,0.25691411935953423
06031802505,72.0,280.0,3888.8888888888887,0.2571428571428571,0.25622775800711745
06033800505,116.0,452.0,3896.551724137931,0.25663716814159293,0.2560706401766004
06034100115,36.0,140.0,3888.8888888888887,0.2571428571428571,0.2553191489361702
06033300323,32.0,125.0,3906.25,0.256,0.25396825396825395
06032900131,37.0,145.0,3918.9189189189187,0.25517241379310346,0.2534246575342466
06033500401,83.0,327.0,3939.7590361445787,0.25382262996941896,0.2530487804878049
06031800101,295.0,1168.0,3959.322033898305,0.2525684931506849,0.2523524379811805
06033900328,32.0,126.0,3937.5,0.25396825396825395,0.25196850393700787
06033801102,198.0,790.0,3989.89898989899,0.25063291139240507,0.2503160556257901
06031100204,74.0,295.0,3986.4864864864862,0.25084745762711863,0.25
06033401403,289.0,1159.0,4010.3806228373705,0.24935289042277825,0.24913793103448276
06033401001,84.0,337.0,4011.904761904762,0.24925816023738873,0.2485207100591716
06034100216,35.0,140.0,4000.0,0.25,0.24822695035460993
06033501508,33.0,132.0,4000.0,0.25,0.24812030075187969
06031803304,208.0,844.0,4057.6923076923076,0.24644549763033174,0.24615384615384617
06031802704,16.0,64.0,4000.0,0.25,0.24615384615384617
06033900229,15.0,60.0,4000.0,0.25,0.2459016393442623
06033800603,149.0,605.0,4060.4026845637586,0.2462809917355372,0.24587458745874588
06033600403,74.0,300.0,4054.054054054054,0.24666666666666667,0.24584717607973422
06033501602,59.0,239.0,4050.8474576271187,0.24686192468619247,0.24583333333333332
06031200423,54.0,220.0,4074.0740740740744,0.24545454545454545,0.24434389140271492
06031803505,302.0,1237.0,4096.026490066225,0.24413904607922393,0.24394184168012925
06033300402,49.0,200.0,4081.6326530612246,0.245,0.24378109452736318
06033501701,58.0,237.0,4086.206896551724,0.24472573839662448,0.24369747899159663
06033300303,46.0,188.0,4086.956521739131,0.24468085106382978,0.24338624338624337
06031200312,53.0,217.0,4094.33962264151,0.24423963133640553,0.24311926605504589
06034000217,33.0,135.0,4090.909090909091,0.24444444444444444,0.2426470588235294
06033501420,7.0,28.0,4000.0,0.25,0.2413793103448276
06033501107,97.0,401.0,4134.020618556701,0.24189526184538654,0.24129353233830847
06034100203,34.0,140.0,4117.647058823529,0.24285714285714285,0.24113475177304963
06031800401,370.0,1534.0,4145.945945945946,0.24119947848761408,0.24104234527687296
06031802106,26.0,108.0,4153.846153846154,0.24074074074074073,0.23853211009174313
06031200304,78.0,328.0,4205.128205128205,0.23780487804878048,0.23708206686930092
06033801204,66.0,279.0,4227.272727272728,0.23655913978494625,0.2357142857142857
06034100101,57.0,241.0,4228.070175438596,0.23651452282157676,0.23553719008264462
06033200117,19.0,80.0,4210.526315789473,0.2375,0.2345679012345679
06033400901,130.0,554.0,4261.538461538462,0.23465703971119134,0.23423423423423423
06033800903,189.0,806.0,4264.550264550264,0.23449131513647642,0.2342007434944238
06033601007,100.0,426.0,4260.0,0.2347417840375587,0.234192037470726
06031801705,151.0,645.0,4271.523178807947,0.23410852713178296,0.23374613003095976
06031200418,41.0,175.0,4268.29268292683,0.2342857142857143,0.23295454545454544
06032900216,10.0,42.0,4200.0,0.23809523809523808,0.23255813953488372
06034100224,10.0,42.0,4200.0,0.23809523809523808,0.23255813953488372
06033501106,116.0,504.0,4344.827586206897,0.23015873015873015,0.2297029702970297
06033600210,37.0,161.0,4351.351351351352,0.22981366459627328,0.22839506172839505
06033900116,39.0,170.0,4358.974358974358,0.22941176470588234,0.22807017543859648
06032900104,26.0,114.0,4384.615384615385,0.22807017543859648,0.22608695652173913
06033501109,60.0,266.0,4433.333333333334,0.22556390977443608,0.2247191011235955
06033900208,20.0,88.0,4400.0,0.22727272727272727,0.2247191011235955
06033401002,45.0,200.0,4444.444444444444,0.225,0.22388059701492538
06033501706,54.0,242.0,4481.481481481482,0.2231404958677686,0.2222222222222222
06034100316,38.0,170.0,4473.684210526316,0.2235294117647059,0.2222222222222222
06031800801,297.0,1337.0,4501.683501683502,0.22213911742707554,0.2219730941704036
06034000311,35.0,157.0,4485.714285714285,0.2229299363057325,0.22151898734177214
06033300306,29.0,130.0,4482.758620689655,0.2230769230769231,0.22137404580152673
06033801405,54.0,243.0,4500.0,0.2222222222222222,0.22131147540983606
06033300220,13.0,58.0,4461.538461538462,0.22413793103448276,0.22033898305084745
06031200123,20.0,90.0,4500.0,0.2222222222222222,0.21978021978021978
06033300301,73.0,332.0,4547.945205479453,0.21987951807228914,0.21921921921921922
06033800401,51.0,232.0,4549.019607843137,0.21982758620689655,0.21888412017167383
06030100205,34.0,155.0,4558.823529411765,0.21935483870967742,0.21794871794871795
06032900232,22.0,100.0,4545.454545454546,0.22,0.21782178217821782
06033600904,186.0,853.0,4586.021505376344,0.21805392731535755,0.21779859484777517
06033801302,62.0,284.0,4580.645161290323,0.21830985915492956,0.21754385964912282
06033801213,62.0,284.0,4580.645161290323,0.21830985915492956,0.21754385964912282
06033600409,66.0,304.0,4606.060606060606,0.21710526315789475,0.21639344262295082
06030100226,11.0,50.0,4545.454545454546,0.22,0.21568627450980393
06031801704,256.0,1189.0,4644.53125,0.21530698065601345,0.21512605042016808
06034000116,49.0,227.0,4632.65306122449,0.21585903083700442,0.2149122807017544
06031200109,13.0,60.0,4615.384615384615,0.21666666666666667,0.21311475409836064
06033601003,87.0,408.0,4689.655172413793,0.21323529411764705,0.21271393643031786
06031801706,167.0,788.0,4718.562874251497,0.21192893401015228,0.21166032953105196
06033501410,72.0,340.0,4722.222222222223,0.21176470588235294,0.21114369501466276
06032900203,12.0,56.0,4666.666666666667,0.21428571428571427,0.21052631578947367
06030100315,4.0,18.0,4500.0,0.2222222222222222,0.21052631578947367
06033300405,74.0,352.0,4756.756756756757,0.21022727272727273,0.2096317280453258
06031802510,22.0,104.0,4727.272727272728,0.21153846153846154,0.20952380952380953
06033801410,46.0,219.0,4760.869565217392,0.2100456621004566,0.20909090909090908
06033500905,135.0,646.0,4785.185185185184,0.2089783281733746,0.20865533230293662
06033801105,165.0,790.0,4787.878787878788,0.2088607594936709,0.20859671302149177
06033900303,36.0,172.0,4777.777777777777,0.20930232558139536,0.20809248554913296
06031803008,130.0,627.0,4823.076923076923,0.20733652312599682,0.2070063694267516
06033800817,36.0,173.0,4805.555555555556,0.20809248554913296,0.20689655172413793
06033200126,25.0,120.0,4800.0,0.20833333333333334,0.2066115702479339
06033800913,103.0,498.0,4834.9514563106795,0.20682730923694778,0.20641282565130262
06031200308,58.0,280.0,4827.586206896552,0.20714285714285716,0.20640569395017794
06034000112,47.0,227.0,4829.787234042553,0.20704845814977973,0.20614035087719298
06033600214,49.0,237.0,4836.734693877551,0.20675105485232068,0.20588235294117646
06033800105,101.0,491.0,4861.3861386138615,0.20570264765784113,0.20528455284552846
06033501303,269.0,1316.0,4892.193308550186,0.20440729483282674,0.20425208807896736
06033300407,31.0,152.0,4903.225806451613,0.20394736842105263,0.20261437908496732
06033900106,71.0,350.0,4929.577464788732,0.20285714285714285,0.2022792022792023
06033600506,91.0,449.0,4934.065934065934,0.2026726057906459,0.20222222222222222
06031801702,137.0,680.0,4963.503649635037,0.20147058823529412,0.2011747430249633
06033501413,47.0,233.0,4957.446808510638,0.2017167381974249,0.20085470085470086
06033300101,50.0,248.0,4960.0,0.20161290322580644,0.20080321285140562
06034000115,50.0,248.0,4960.0,0.20161290322580644,0.20080321285140562
06031802101,84.0,419.0,4988.0952380952385,0.20047732696897375,0.2
06033801306,53.0,264.0,4981.132075471698,0.20075757575757575,0.2
06033501101,60.0,300.0,5000.0,0.2,0.19933554817275748
06033600216,57.0,285.0,5000.0,0.2,0.1993006993006993
06031803407,156.0,785.0,5032.051282051282,0.19872611464968154,0.1984732824427481
06033200127,24.0,120.0,5000.0,0.2,0.19834710743801653
06033600808,122.0,615.0,5040.983606557377,0.1983739837398374,0.19805194805194806
06033300203,16.0,80.0,5000.0,0.2,0.19753086419753085
06031200127,16.0,80.0,5000.0,0.2,0.19753086419753085
06032900226,15.0,76.0,5066.666666666666,0.19736842105263158,0.19480519480519481
06033500205,330.0,1695.0,5136.363636363637,0.19469026548672566,0.1945754716981132
06033801407,35.0,179.0,5114.285714285714,0.19553072625698323,0.19444444444444445
06033800606,138.0,709.0,5137.68115942029,0.19464033850493653,0.19436619718309858
06033500104,302.0,1554.0,5145.695364238411,0.19433719433719435,0.19421221864951768
06033400703,330.0,1705.0,5166.666666666667,0.1935483870967742,0.19343493552168817
06031200314,17.0,87.0,5117.647058823529,0.19540229885057472,0.19318181818181818
06031800605,162.0,839.0,5179.0123456790125,0.19308700834326578,0.19285714285714287
06031802504,27.0,139.0,5148.148148148148,0.19424460431654678,0.19285714285714287
06033801301,57.0,301.0,5280.701754385965,0.1893687707641196,0.18874172185430463
06031801507,311.0,1652.0,5311.897106109325,0.18825665859564164,0.1881427707199032
06033800813,47.0,249.0,5297.8723404255325,0.18875502008032127,0.188
06031803409,98.0,524.0,5346.938775510204,0.18702290076335878,0.18666666666666668
06033801014,207.0,1110.0,5362.31884057971,0.1864864864864865,0.1863186318631863
06034100215,30.0,161.0,5366.666666666666,0.18633540372670807,0.18518518518518517
06033800816,32.0,172.0,5375.0,0.18604651162790697,0.18497109826589594
06033900111,28.0,151.0,5392.857142857143,0.18543046357615894,0.18421052631578946
06031802502,52.0,282.0,5423.076923076924,0.18439716312056736,0.18374558303886926
06031801605,195.0,1061.0,5441.025641025642,0.18378887841658811,0.18361581920903955
06032900130,20.0,108.0,5400.0,0.18518518518518517,0.1834862385321101
06033900322,31.0,168.0,5419.354838709677,0.18452380952380953,0.1834319526627219
06032900224,13.0,70.0,5384.615384615385,0.18571428571428572,0.18309859154929578
06033600207,21.0,114.0,5428.571428571428,0.18421052631578946,0.1826086956521739
06033200122,31.0,169.0,5451.612903225806,0.1834319526627219,0.18235294117647058
06031801104,264.0,1447.0,5481.060606060606,0.1824464409122322,0.18232044198895028
06033501302,224.0,1228.0,5482.142857142857,0.18241042345276873,0.1822620016273393
06031200305,51.0,280.0,5490.196078431372,0.18214285714285713,0.18149466192170818
06033900102,23.0,126.0,5478.260869565218,0.18253968253968253,0.18110236220472442
06033300218,21.0,115.0,5476.190476190476,0.1826086956521739,0.1810344827586207
06031200121,11.0,60.0,5454.545454545454,0.18333333333333332,0.18032786885245902
06031804301,360.0,2004.0,5566.666666666666,0.17964071856287425,0.17955112219451372
06032900125,26.0,144.0,5538.461538461538,0.18055555555555555,0.1793103448275862
06033601206,287.0,1601.0,5578.397212543554,0.17926296064959402,0.17915106117353308
06034000317,32.0,178.0,5562.5,0.1797752808988764,0.1787709497206704
06033601107,167.0,939.0,5622.754491017964,0.17784877529286475,0.1776595744680851
06033800502,84.0,472.0,5619.047619047618,0.17796610169491525,0.17758985200845667
06034000114,14.0,78.0,5571.428571428572,0.1794871794871795,0.17721518987341772
06033400905,90.0,509.0,5655.555555555556,0.17681728880157171,0.17647058823529413
06032900113,24.0,135.0,5625.0,0.17777777777777778,0.17647058823529413
06033400503,290.0,1664.0,5737.931034482758,0.17427884615384615,0.17417417417417416
06033801205,46.0,264.0,5739.130434782608,0.17424242424242425,0.17358490566037735
06033200132,14.0,80.0,5714.285714285715,0.175,0.1728395061728395
06033900321,24.0,138.0,5750.0,0.17391304347826086,0.17266187050359713
06031802602,26.0,150.0,5769.2307692307695,0.17333333333333334,0.17218543046357615
06034100318,27.0,156.0,5777.777777777777,0.17307692307692307,0.17197452229299362
06034000308,27.0,157.0,5814.814814814815,0.17197452229299362,0.17088607594936708
06033400906,87.0,509.0,5850.574712643678,0.17092337917485265,0.17058823529411765
06031803902,150.0,881.0,5873.333333333333,0.170261066969353,0.17006802721088435
06033501715,31.0,182.0,5870.967741935484,0.17032967032967034,0.16939890710382513
06034000122,24.0,141.0,5875.0,0.1702127659574468,0.16901408450704225
06031802204,89.0,526.0,5910.112359550561,0.16920152091254753,0.16888045540796964
06033801313,66.0,390.0,5909.090909090909,0.16923076923076924,0.16879795396419436
06031802111,150.0,890.0,5933.333333333334,0.16853932584269662,0.16835016835016836
